seed,variant,prev_train,prev_test,n_stress_train,epv,auc_logit,auc_rf,auc_xgb,rf_beats_logit
565915329,B,0.24358974358974358,0.7272727272727273,19,3.8,0.48611111111111116,0.49768518518518523,0.49768518518518523,1
1672354832,B,0.28205128205128205,0.6818181818181818,22,4.4,0.4984126984126984,0.5693121693121693,0.5714285714285714,1
560793882,B,0.3333333333333333,0.803030303030303,26,5.2,0.3817126269956459,0.5065312046444121,0.43831640058055155,1
1539509958,B,0.2948717948717949,0.7121212121212122,23,4.6,0.528555431131019,0.5184770436730123,0.4960806270996641,0
1694378690,B,0.3076923076923077,0.6515151515151515,24,4.8,0.4964610717896865,0.4863498483316482,0.5146612740141557,0
964996477,B,0.2948717948717949,0.7121212121212122,23,4.6,0.5251959686450168,0.5487122060470325,0.5184770436730124,1
1582522788,B,0.2692307692307692,0.7272727272727273,21,4.2,0.5729166666666667,0.6597222222222223,0.6331018518518519,1
584634302,B,0.28205128205128205,0.7272727272727273,22,4.4,0.5289351851851851,0.619212962962963,0.6898148148148148,1
170195625,B,0.32051282051282054,0.7121212121212122,25,5.0,0.28891377379619265,0.46024636058230683,0.4210526315789474,1
206998015,B,0.3076923076923077,0.8484848484848485,24,4.8,0.3232142857142857,0.3107142857142857,0.38035714285714284,0
959976128,B,0.2692307692307692,0.7727272727272727,21,4.2,0.4562091503267974,0.5450980392156862,0.5477124183006535,1
1938323887,B,0.24358974358974358,0.6363636363636364,19,3.8,0.560515873015873,0.5823412698412699,0.5892857142857143,1
273969198,B,0.23076923076923078,0.6818181818181818,18,3.6,0.4899470899470899,0.5047619047619047,0.5238095238095238,1
978772129,B,0.28205128205128205,0.8181818181818182,22,4.4,0.4907407407407407,0.4212962962962963,0.4737654320987655,0
1511897337,B,0.2692307692307692,0.803030303030303,21,4.2,0.49346879535558785,0.6037735849056605,0.6037735849056602,1
434572016,B,0.20512820512820512,0.7424242424242424,16,3.2,0.42857142857142855,0.4105642256902761,0.4261704681872749,0
1549659416,B,0.32051282051282054,0.7272727272727273,25,5.0,0.39583333333333337,0.5185185185185186,0.5590277777777778,1
657036847,B,0.41025641025641024,0.803030303030303,32,6.4,0.40638606676342526,0.467343976777939,0.48911465892597966,1
1736585730,B,0.2692307692307692,0.7878787878787878,21,4.2,0.5563186813186813,0.5673076923076923,0.5782967032967032,1
1243864552,B,0.2564102564102564,0.7121212121212122,20,4.0,0.5699888017917133,0.6595744680851063,0.6483762597984322,1
1174474424,B,0.23076923076923078,0.8636363636363636,18,3.6,0.39961013645224175,0.46783625730994155,0.4678362573099415,1
379616660,B,0.3076923076923077,0.7424242424242424,24,4.8,0.6014405762304922,0.5978391356542616,0.6074429771908764,0
